event_id,event_name,event_type,event_url,locale,start_date,start_time,timezone,status,venue_id,venue_name,venue_city,venue_state,venue_country,venue_address,venue_postal_code,venue_latitude,venue_longitude,segment_name,genre_name,sub_genre_name
Z698xZ2qZa14g,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42357?language=en-us,en-us,2025-05-03,16:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa195,The Lumineers,event,https://www.ticketmaster.es/event/the-lumineers-tickets/42443?language=en-us,en-us,2025-05-03,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Alternative,Alternative Rock
Z698xZ2qZa1_M,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/42615?language=en-us,en-us,2025-05-03,18:15:00,Europe/Madrid,onsale,Z598xZ2qZFvA1,Teatros Luchana (Sala 2),Madrid,Madrid,Spain,"C. de Luchana, 38",28010,40.43187,-3.69825,Arts & Theatre,Comedy,Comedy
Z698xZ2qZa1_l,Morgan Jay - The Goofy Guy Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-%7C-paquetes-vip-tickets/42603?language=en-us,en-us,2025-05-03,21:15:00,Europe/Madrid,onsale,Z598xZ2qZFvA1,Teatros Luchana (Sala 2),Madrid,Madrid,Spain,"C. de Luchana, 38",28010,40.43187,-3.69825,Arts & Theatre,Comedy,Comedy
Z698xZ2qZa1_t,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/42601?language=en-us,en-us,2025-05-03,21:15:00,Europe/Madrid,onsale,Z598xZ2qZFvA1,Teatros Luchana (Sala 2),Madrid,Madrid,Spain,"C. de Luchana, 38",28010,40.43187,-3.69825,Arts & Theatre,Comedy,Comedy
Z698xZ2qZ1kx_vzAP,Only The Poets,event,https://www.ticketmaster.es/event/only-the-poets-tickets/899078165?language=en-us,en-us,2025-05-04,20:00:00,Europe/Madrid,offsale,Z198xZ2qZ77F,Teatro Barceló,Madrid,Madrid,Spain,"Calle Barceló, 11",28004,40.42684,-3.7,Music,Other,Other
Z698xZ2qZa14D,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42363?language=en-us,en-us,2025-05-04,16:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa14y,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42361?language=en-us,en-us,2025-05-04,12:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZ1krfAtqS,Only The Poets,event,https://www.ticketmaster.es/event/only-the-poets-tickets/794169773?language=en-us,en-us,2025-05-05,20:00:00,Europe/Madrid,offsale,Z198xZ2qZF11,La 2 de Apolo,Barcelona,Barcelona,Spain,"Carrer Nou de la Rambla, 113",08004,41.37441,2.16953,Music,Other,Other
Z698xZ2qZa1p6,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42375?language=en-us,en-us,2025-05-07,20:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZa1vN,AURORA - What Happened To The Earth? Part 5,event,https://www.ticketmaster.es/event/aurora-what-happened-to-the-earth-part-5-tickets/41059?language=en-us,en-us,2025-05-07,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZa1pa,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42377?language=en-us,en-us,2025-05-08,20:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZ16vGZvFao,Tate McRae: Miss Possessive Tour | VIP Packages,event,https://www.ticketmaster.es/event/tate-mcrae-miss-possessive-tour-%7C-vip-packages-tickets/1300048251?language=en-us,en-us,2025-05-09,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe7v1,Palacio Vistalegre,Madrid,Madrid,Spain,Acceso Sur.  C/ Matilde Hernández s/n,28025,40.386,-3.7385,Music,Rock,Pop
Z698xZ2qZ1kCbGUCb,Tate McRae: Miss Possessive Tour,event,https://www.ticketmaster.es/event/tate-mcrae-miss-possessive-tour-tickets/398336398?language=en-us,en-us,2025-05-09,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe7v1,Palacio Vistalegre,Madrid,Madrid,Spain,Acceso Sur.  C/ Matilde Hernández s/n,28025,40.386,-3.7385,Music,Rock,Pop
Z698xZ2qZa1jy,Morad,event,https://www.ticketmaster.es/event/morad-tickets/42809?language=en-us,en-us,2025-05-09,21:00:00,Europe/Madrid,onsale,Z598xZ2qZeeFF,Plaza de Toros de Granada,Granada,Granada,Spain,"Av. Doctor Olóriz, 25",18012,37.18885,-3.60707,Music,Rock,Pop
Z698xZ2qZa1og,Pixies,event,https://www.ticketmaster.es/event/pixies-tickets/42101?language=en-us,en-us,2025-05-09,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkAk,Palacio Municipal de Deportes,Granada,Granada,Spain,"Pso. del Emperador Carlos V, s/n",18001,37.15349,-3.59408,Music,Rock,Pop
Z698xZ2qZa1pu,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42381?language=en-us,en-us,2025-05-09,20:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZa1p2,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42383?language=en-us,en-us,2025-05-10,12:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZa1p5,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42379?language=en-us,en-us,2025-05-10,16:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZa1po,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42385?language=en-us,en-us,2025-05-10,20:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZa1fa,Dua Lipa - Radical Optimism Tour,event,https://www.ticketmaster.es/event/dua-lipa-radical-optimism-tour-tickets/42249?language=en-us,en-us,2025-05-11,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZa1p4,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42389?language=en-us,en-us,2025-05-11,16:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZa1pK,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42387?language=en-us,en-us,2025-05-11,12:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZa1f-,Dua Lipa - Radical Optimism Tour,event,https://www.ticketmaster.es/event/dua-lipa-radical-optimism-tour-tickets/42273?language=en-us,en-us,2025-05-12,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZa1bo,La Femme - Rock Machine Tour,event,https://www.ticketmaster.es/event/la-femme-rock-machine-tour-tickets/42513?language=en-us,en-us,2025-05-20,20:30:00,Europe/Madrid,onsale,Z198xZ2qZkeF,Sala Razzmatazz 1,Barcelona,Barcelona,Spain,"C. Almogàvers, 122",08018,41.39772,2.19111,Music,Alternative,Alternative Rock
Z698xZ2qZa1bK,La Femme - Rock Machine Tour,event,https://www.ticketmaster.es/event/la-femme-rock-machine-tour-tickets/42515?language=en-us,en-us,2025-05-21,21:00:00,Europe/Madrid,onsale,Z198xZ2qZAde,La Riviera,Madrid,Madrid,Spain,"Paseo Bajo de la Virgen del Puerto, s/n",28005,40.413,-3.72215,Music,Alternative,Alternative Rock
Z698xZ2qZ1kCvAMfF,Boris Brejcha - Reflections Tour 2025,event,https://www.ticketmaster.es/event/boris-brejcha-reflections-tour-2025-tickets/381177508?language=en-us,en-us,2025-05-24,,Europe/Madrid,offsale,Z198xZ2qZdk1,La Nueva Cubierta De Leganés,Leganés,Madrid,Spain,"Calle del Maestro, nº 4",28914,40.326,-3.75859,Music,Dance/Electronic,Dance/Electronic
Z698xZ2qZ1ku-1_Gd,Boris Brejcha - Reflections Tour 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/boris-brejcha-reflections-tour-2025-%7C-paquetes-vip-tickets/361299303?language=en-us,en-us,2025-05-24,,Europe/Madrid,offsale,Z198xZ2qZdk1,La Nueva Cubierta De Leganés,Leganés,Madrid,Spain,"Calle del Maestro, nº 4",28914,40.326,-3.75859,Music,Dance/Electronic,Dance/Electronic
Z698xZ2qZ1kOUoZQ9,CA7RIEL & PACO AMOROSO - BAÑO MARIA TOUR 2025,event,https://www.ticketmaster.es/event/ca7riel--paco-amoroso-bano-maria-tour-2025-tickets/836440697?language=en-us,en-us,2025-05-27,21:00:00,Europe/Madrid,onsale,Z198xZ2qZ1e1,Sant Jordi Club,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36323,2.15257,Music,Rock,Pop
Z698xZ2qZ1kQb8UbS,CA7RIEL & PACO AMOROSO - BAÑO MARIA TOUR 2025,event,https://www.ticketmaster.es/event/ca7riel--paco-amoroso-bano-maria-tour-2025-tickets/698436633?language=en-us,en-us,2025-05-28,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZa16S,Ed Sheeran +-=÷x EUROPEAN TOUR 2025,event,https://www.ticketmaster.es/event/ed-sheeran--x-european-tour-2025-tickets/41459?language=en-us,en-us,2025-05-30,21:00:00,Europe/Madrid,onsale,Z598xZ2qZ6Fe1,Estadio Riyadh Air Metropolitano,Madrid,Madrid,Spain,"Av. de Luis Aragonés, 4",28022,40.43624,-3.59947,Music,Rock,Pop
Z698xZ2qZa16s,Ed Sheeran +-=÷x EUROPEAN TOUR 2025,event,https://www.ticketmaster.es/event/ed-sheeran--x-european-tour-2025-tickets/41457?language=en-us,en-us,2025-05-31,21:00:00,Europe/Madrid,onsale,Z598xZ2qZ6Fe1,Estadio Riyadh Air Metropolitano,Madrid,Madrid,Spain,"Av. de Luis Aragonés, 4",28022,40.43624,-3.59947,Music,Rock,Pop
Z698xZ2qZ16vQAr73v,Erreway - Juntos Otra Vez Tour 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/erreway-juntos-otra-vez-tour-2025-%7C-paquetes-vip-tickets/1685784481?language=en-us,en-us,2025-06-06,21:00:00,Europe/Madrid,offsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZ1ApP0jk,Erreway - Juntos Otra Vez Tour 2025,event,https://www.ticketmaster.es/event/erreway-juntos-otra-vez-tour-2025-tickets/16964706?language=en-us,en-us,2025-06-06,21:00:00,Europe/Madrid,offsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZ16v8I84FK,Erreway - Juntos Otra Vez Tour 2025,event,https://www.ticketmaster.es/event/erreway-juntos-otra-vez-tour-2025-tickets/1428415213?language=en-us,en-us,2025-06-07,21:00:00,Europe/Madrid,offsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Music,Rock,Pop
Z698xZ2qZ1k4yfKqI,Erreway - Juntos Otra Vez Tour 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/erreway-juntos-otra-vez-tour-2025-%7C-paquetes-vip-tickets/579513768?language=en-us,en-us,2025-06-07,21:00:00,Europe/Madrid,offsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Music,Rock,Pop
Z698xZ2qZaaHM,BILLIE EILISH: HIT ME HARD AND SOFT: THE TOUR,event,https://www.ticketmaster.es/event/billie-eilish-hit-me-hard-and-soft-the-tour-tickets/40759?language=en-us,en-us,2025-06-14,20:00:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Music,Rock,Pop
Z698xZ2qZaaW6,BILLIE EILISH: HIT ME HARD AND SOFT: THE TOUR,event,https://www.ticketmaster.es/event/billie-eilish-hit-me-hard-and-soft-the-tour-tickets/40775?language=en-us,en-us,2025-06-15,20:00:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Music,Rock,Pop
Z698xZ2qZ16vCZZYQ4,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/1380030695?language=en-us,en-us,2025-06-20,20:30:00,Europe/Madrid,onsale,Z198xZ2qZdA1,Sala Apolo,Barcelona,Barcelona,Spain,"C. Nou de la Rambla, 113",08004,41.37441,2.16953,Arts & Theatre,Comedy,Comedy
Z698xZ2qZ16vaU-JZg,Morgan Jay - The Goofy Guy Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-%7C-paquetes-vip-tickets/1276866035?language=en-us,en-us,2025-06-20,20:30:00,Europe/Madrid,onsale,Z198xZ2qZdA1,Sala Apolo,Barcelona,Barcelona,Spain,"C. Nou de la Rambla, 113",08004,41.37441,2.16953,Arts & Theatre,Comedy,Comedy
Z698xZ2qZ1k4UOaqS,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/576809773?language=en-us,en-us,2025-06-23,21:00:00,Europe/Madrid,onsale,Z198xZ2qZdA1,Sala Apolo,Barcelona,Barcelona,Spain,"C. Nou de la Rambla, 113",08004,41.37441,2.16953,Arts & Theatre,Comedy,Comedy
Z698xZ2qZ1kOK8Jxd,Morgan Jay - The Goofy Guy Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-%7C-paquetes-vip-tickets/813426883?language=en-us,en-us,2025-06-23,21:00:00,Europe/Madrid,onsale,Z198xZ2qZdA1,Sala Apolo,Barcelona,Barcelona,Spain,"C. Nou de la Rambla, 113",08004,41.37441,2.16953,Arts & Theatre,Comedy,Comedy
Z698xZ2qZa1qA,ADO World Tour 2025: Hibana in Barcelona,event,https://www.ticketmaster.es/event/ado-world-tour-2025-hibana-in-barcelona-tickets/42821?language=en-us,en-us,2025-06-29,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Music,Rock,Pop
Z698xZ2qZa19a,Maya Hawke - The Chaos Angel Tour,event,https://www.ticketmaster.es/event/maya-hawke-the-chaos-angel-tour-tickets/42441?language=en-us,en-us,2025-07-08,20:30:00,Europe/Madrid,onsale,Z198xZ2qZd6k,Sala Razzmatazz 2,Barcelona,Barcelona,Spain,"Carrer de Pamplona, 88",08018,41.39701,2.19147,Music,Alternative,Alternative Rock
Z698xZ2qZ1k_JA6ap,Weezer,event,https://www.ticketmaster.es/event/weezer-tickets/666147256?language=en-us,en-us,2025-07-09,20:30:00,Europe/Madrid,onsale,Z198xZ2qZkeF,Sala Razzmatazz 1,Barcelona,Barcelona,Spain,"C. Almogàvers, 122",08018,41.39772,2.19111,Music,Rock,Pop
Z698xZ2qZa142,Alanis Morissette - 2025 World Tour,event,https://www.ticketmaster.es/event/alanis-morissette-2025-world-tour-tickets/42319?language=en-us,en-us,2025-07-09,21:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Music,Rock,Pop
Z698xZ2qZ16vZv4000,Stray Kids World Tour <dominATE MADRID> | VIP Packages,event,https://www.ticketmaster.es/event/stray-kids-world-tour-dominate-madrid-%7C-vip-packages-tickets/1001564924?language=en-us,en-us,2025-07-22,20:30:00,Europe/Madrid,onsale,Z598xZ2qZ6Fe1,Estadio Riyadh Air Metropolitano,Madrid,Madrid,Spain,"Av. de Luis Aragonés, 4",28022,40.43624,-3.59947,Music,Rock,Pop
Z698xZ2qZ1k8eaFF7,Stray Kids World Tour <dominATE MADRID>,event,https://www.ticketmaster.es/event/stray-kids-world-tour-dominate-madrid-tickets/402248204?language=en-us,en-us,2025-07-22,20:30:00,Europe/Madrid,onsale,Z598xZ2qZ6Fe1,Estadio Riyadh Air Metropolitano,Madrid,Madrid,Spain,"Av. de Luis Aragonés, 4",28022,40.43624,-3.59947,Music,Rock,Pop
Z698xZ2qZa1Qu,Lionel Richie - Say Hello To The Hits,event,https://www.ticketmaster.es/event/lionel-richie-say-hello-to-the-hits-tickets/42637?language=en-us,en-us,2025-07-31,21:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Music,Rock,Pop
Z698xZ2qZa1hu,Lionel Richie - Say Hello To The Hits | Paquetes VIP,event,https://www.ticketmaster.es/event/lionel-richie-say-hello-to-the-hits-%7C-paquetes-vip-tickets/42701?language=en-us,en-us,2025-07-31,21:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Music,Rock,Pop
Z698xZ2qZa1Qd,Lionel Richie - Say Hello To The Hits,event,https://www.ticketmaster.es/event/lionel-richie-say-hello-to-the-hits-tickets/42627?language=en-us,en-us,2025-08-02,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZa1h5,Lionel Richie - Say Hello To The Hits | Paquetes VIP,event,https://www.ticketmaster.es/event/lionel-richie-say-hello-to-the-hits-%7C-paquetes-vip-tickets/42699?language=en-us,en-us,2025-08-02,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZ16vOv0-As,Duki - Ameri World Tour,event,https://www.ticketmaster.es/event/duki-ameri-world-tour-tickets/1801921171?language=en-us,en-us,2025-10-10,21:00:00,Europe/Madrid,onsale,Z598xZ2qZ6Fde,Live Sur Stadium,Sevilla,Seville,Spain,Zona Isla de la Cartuja - Santiponce,41970,37.41969,-6.00416,Music,Rock,Pop
Z698xZ2qZ1kq71Za_,Duki - Ameri World Tour,event,https://www.ticketmaster.es/event/duki-ameri-world-tour-tickets/744280259?language=en-us,en-us,2025-10-12,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Music,Rock,Pop
Z698xZ2qZ16veKboOY,Duki - Ameri World Tour,event,https://www.ticketmaster.es/event/duki-ameri-world-tour-tickets/1093611830?language=en-us,en-us,2025-10-24,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Music,Rock,Pop
Z698xZ2qZ16voV7dZ-,Duki - Ameri World Tour,event,https://www.ticketmaster.es/event/duki-ameri-world-tour-tickets/1474103021?language=en-us,en-us,2025-10-28,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZ1kGbu37e,Duki - Ameri World Tour,event,https://www.ticketmaster.es/event/duki-ameri-world-tour-tickets/318352102?language=en-us,en-us,2025-10-29,21:00:00,Europe/Madrid,offsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZ16vOg_prK,Jamiroquai - The Heels Of Steel Tour | VIP Packages,event,https://www.ticketmaster.es/event/jamiroquai-the-heels-of-steel-tour-%7C-vip-packages-tickets/1835656793?language=en-us,en-us,2025-11-06,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Music,Rock,Pop
Z698xZ2qZ16vaY1d08,Jamiroquai - The Heels Of Steel Tour,event,https://www.ticketmaster.es/event/jamiroquai-the-heels-of-steel-tour-tickets/1270283910?language=en-us,en-us,2025-11-06,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Music,Rock,Pop
Z698xZ2qZ16vO4Q4fF,OneRepublic - Escape to Europe 2025,event,https://www.ticketmaster.es/event/onerepublic-escape-to-europe-2025-tickets/1815695508?language=en-us,en-us,2025-11-14,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe7v1,Palacio Vistalegre,Madrid,Madrid,Spain,Acceso Sur.  C/ Matilde Hernández s/n,28025,40.386,-3.7385,Music,Rock,Pop
Z698xZ2qZ1kfpaV80,OneRepublic - Escape to Europe 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/onerepublic-escape-to-europe-2025-%7C-paquetes-vip-tickets/516274424?language=en-us,en-us,2025-11-14,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe7v1,Palacio Vistalegre,Madrid,Madrid,Spain,Acceso Sur.  C/ Matilde Hernández s/n,28025,40.386,-3.7385,Music,Rock,Pop
Z198xZ2qZkA7,FLEX PRUEBAS IMPRESION ENTRADAS.,event,https://www.ticketmaster.es/event/flex-pruebas-impresion-entradas-tickets/543?language=en-us,en-us,2025-12-31,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Music,Rock,Pop
