event_id,name,type,url,locale,start_date,end_date,timezone,status,span_multiple_days,venue_id
Z698xZ2qZa19P,Queen Extravaganza: Celebrating 50 years of Bohemian Rhapsody | VIP,event,https://www.ticketmaster.es/event/queen-extravaganza-celebrating-50-years-of-bohemian-rhapsody-%7C-vip-tickets/42469?language=en-us,en-us,2025-04-11,2025-04-11T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZk6k
Z698xZ2qZa1bN,Diego Torres - Mejor que ayer Tour,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-tickets/42531?language=en-us,en-us,2025-04-12,2025-04-12T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkF1
Z698xZ2qZa1bc,Diego Torres - Mejor que ayer Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-%7C-paquetes-vip-tickets/42541?language=en-us,en-us,2025-04-12,2025-04-12T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkF1
Z698xZ2qZa1h2,Lenny Kravitz - Blue Electric Light Tour 2025,event,https://www.ticketmaster.es/event/lenny-kravitz-blue-electric-light-tour-2025-tickets/42703?language=en-us,en-us,2025-04-12,2025-04-12T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdAd1
Z698xZ2qZa1jD,Morad,event,https://www.ticketmaster.es/event/morad-tickets/42811?language=en-us,en-us,2025-04-12,2025-04-12T18:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa1jl,Lenny Kravitz - Blue Electric Light Tour 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/lenny-kravitz-blue-electric-light-tour-2025-%7C-paquetes-vip-tickets/42795?language=en-us,en-us,2025-04-12,2025-04-12T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdAd1
Z698xZ2qZa1bE,Diego Torres - Mejor que ayer Tour,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-tickets/42535?language=en-us,en-us,2025-04-14,2025-04-14T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZd6k
Z698xZ2qZa1bR,Diego Torres - Mejor que ayer Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-%7C-paquetes-vip-tickets/42543?language=en-us,en-us,2025-04-14,2025-04-14T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZd6k
Z698xZ2qZa1bl,Diego Torres - Mejor que ayer Tour,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-tickets/42539?language=en-us,en-us,2025-04-15,2025-04-15T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZAde
Z698xZ2qZa1bs,Diego Torres - Mejor que ayer Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-%7C-paquetes-vip-tickets/42545?language=en-us,en-us,2025-04-15,2025-04-15T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZAde
Z698xZ2qZaaT_,Luka Sulic | Life Tour,event,https://www.ticketmaster.es/event/luka-sulic-%7C-life-tour-tickets/40921?language=en-us,en-us,2025-04-17,2025-04-17T19:00:00Z,Europe/Madrid,rescheduled,False,Z598xZ2qZ77dF
Z698xZ2qZ1k8xkFvJ,Inhaler,event,https://www.ticketmaster.es/event/inhaler-tickets/422188066?language=en-us,en-us,2025-04-21,2025-04-21T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZAde
Z698xZ2qZaas-,Twenty One Pilots - The Clancy World Tour,event,https://www.ticketmaster.es/event/twenty-one-pilots-the-clancy-world-tour-tickets/40033?language=en-us,en-us,2025-04-21,2025-04-21T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkek
Z698xZ2qZ1kJvQpx_,Inhaler,event,https://www.ticketmaster.es/event/inhaler-tickets/981696899?language=en-us,en-us,2025-04-22,2025-04-22T18:30:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkeF
Z698xZ2qZaas9,Twenty One Pilots - The Clancy World Tour,event,https://www.ticketmaster.es/event/twenty-one-pilots-the-clancy-world-tour-tickets/40023?language=en-us,en-us,2025-04-22,2025-04-22T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6d7
Z698xZ2qZa14-,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42337?language=en-us,en-us,2025-04-24,2025-04-24T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa14P,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42341?language=en-us,en-us,2025-04-25,2025-04-25T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa14E,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42343?language=en-us,en-us,2025-04-26,2025-04-26T14:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa14N,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42339?language=en-us,en-us,2025-04-26,2025-04-26T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZ16vuz7dOA,Avatar en Concierto,event,https://www.ticketmaster.es/event/avatar-en-concierto-tickets/1378103805?language=en-us,en-us,2025-04-27,2025-04-27T16:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe7Fe
Z698xZ2qZa14s,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42353?language=en-us,en-us,2025-04-27,2025-04-27T14:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa14t,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42345?language=en-us,en-us,2025-04-27,2025-04-27T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa19K,Warhaus,event,https://www.ticketmaster.es/event/warhaus-tickets/42451?language=en-us,en-us,2025-04-29,2025-04-29T18:30:00Z,Europe/Madrid,onsale,False,Z198xZ2qZA17
Z698xZ2qZa14l,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42347?language=en-us,en-us,2025-04-30,2025-04-30T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa19R,The Lumineers,event,https://www.ticketmaster.es/event/the-lumineers-tickets/42479?language=en-us,en-us,2025-04-30,2025-04-30T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdeAe
Z698xZ2qZa19o,Warhaus,event,https://www.ticketmaster.es/event/warhaus-tickets/42449?language=en-us,en-us,2025-04-30,2025-04-30T18:30:00Z,Europe/Madrid,onsale,False,Z198xZ2qZF11
Z698xZ2qZa1jT,GHOST: World Tour 2025,event,https://www.ticketmaster.es/event/ghost-world-tour-2025-tickets/42815?language=en-us,en-us,2025-04-30,2025-04-30T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe7v1
Z698xZ2qZa14c,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42349?language=en-us,en-us,2025-05-01,2025-05-01T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa14R,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42351?language=en-us,en-us,2025-05-02,2025-05-02T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa1b9,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/42519?language=en-us,en-us,2025-05-02,2025-05-02T19:15:00Z,Europe/Madrid,onsale,False,Z598xZ2qZFvA1
Z698xZ2qZa1b_,Morgan Jay - The Goofy Guy Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-%7C-paquetes-vip-tickets/42521?language=en-us,en-us,2025-05-02,2025-05-02T19:15:00Z,Europe/Madrid,onsale,False,Z598xZ2qZFvA1
Z698xZ2qZa14M,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42359?language=en-us,en-us,2025-05-03,2025-05-03T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa14g,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42357?language=en-us,en-us,2025-05-03,2025-05-03T14:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa195,The Lumineers,event,https://www.ticketmaster.es/event/the-lumineers-tickets/42443?language=en-us,en-us,2025-05-03,2025-05-03T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkek
Z698xZ2qZa1_M,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/42615?language=en-us,en-us,2025-05-03,2025-05-03T16:15:00Z,Europe/Madrid,onsale,False,Z598xZ2qZFvA1
Z698xZ2qZa1_l,Morgan Jay - The Goofy Guy Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-%7C-paquetes-vip-tickets/42603?language=en-us,en-us,2025-05-03,2025-05-03T19:15:00Z,Europe/Madrid,onsale,False,Z598xZ2qZFvA1
Z698xZ2qZa1_t,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/42601?language=en-us,en-us,2025-05-03,2025-05-03T19:15:00Z,Europe/Madrid,onsale,False,Z598xZ2qZFvA1
Z698xZ2qZ1kx_vzAP,Only The Poets,event,https://www.ticketmaster.es/event/only-the-poets-tickets/899078165?language=en-us,en-us,2025-05-04,2025-05-04T18:00:00Z,Europe/Madrid,offsale,False,Z198xZ2qZ77F
Z698xZ2qZa14D,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42363?language=en-us,en-us,2025-05-04,2025-05-04T14:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa14y,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42361?language=en-us,en-us,2025-05-04,2025-05-04T10:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZ1krfAtqS,Only The Poets,event,https://www.ticketmaster.es/event/only-the-poets-tickets/794169773?language=en-us,en-us,2025-05-05,2025-05-05T18:00:00Z,Europe/Madrid,offsale,False,Z198xZ2qZF11
Z698xZ2qZa1p6,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42375?language=en-us,en-us,2025-05-07,2025-05-07T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdAd1
Z698xZ2qZa1vN,AURORA - What Happened To The Earth? Part 5,event,https://www.ticketmaster.es/event/aurora-what-happened-to-the-earth-part-5-tickets/41059?language=en-us,en-us,2025-05-07,2025-05-07T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkek
Z698xZ2qZa1pa,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42377?language=en-us,en-us,2025-05-08,2025-05-08T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdAd1
Z698xZ2qZ16vGZvFao,Tate McRae: Miss Possessive Tour | VIP Packages,event,https://www.ticketmaster.es/event/tate-mcrae-miss-possessive-tour-%7C-vip-packages-tickets/1300048251?language=en-us,en-us,2025-05-09,2025-05-09T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe7v1
Z698xZ2qZ1kCbGUCb,Tate McRae: Miss Possessive Tour,event,https://www.ticketmaster.es/event/tate-mcrae-miss-possessive-tour-tickets/398336398?language=en-us,en-us,2025-05-09,2025-05-09T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe7v1
Z698xZ2qZa1jy,Morad,event,https://www.ticketmaster.es/event/morad-tickets/42809?language=en-us,en-us,2025-05-09,2025-05-09T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZeeFF
Z698xZ2qZa1og,Pixies,event,https://www.ticketmaster.es/event/pixies-tickets/42101?language=en-us,en-us,2025-05-09,2025-05-09T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkAk
Z698xZ2qZa1pu,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42381?language=en-us,en-us,2025-05-09,2025-05-09T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdAd1
Z698xZ2qZa1p2,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42383?language=en-us,en-us,2025-05-10,2025-05-10T10:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdAd1
Z698xZ2qZa1p5,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42379?language=en-us,en-us,2025-05-10,2025-05-10T14:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdAd1
Z698xZ2qZa1po,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42385?language=en-us,en-us,2025-05-10,2025-05-10T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdAd1
Z698xZ2qZa1fa,Dua Lipa - Radical Optimism Tour,event,https://www.ticketmaster.es/event/dua-lipa-radical-optimism-tour-tickets/42249?language=en-us,en-us,2025-05-11,2025-05-11T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkek
Z698xZ2qZa1p4,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42389?language=en-us,en-us,2025-05-11,2025-05-11T14:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdAd1
Z698xZ2qZa1pK,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42387?language=en-us,en-us,2025-05-11,2025-05-11T10:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZdAd1
Z698xZ2qZa1f-,Dua Lipa - Radical Optimism Tour,event,https://www.ticketmaster.es/event/dua-lipa-radical-optimism-tour-tickets/42273?language=en-us,en-us,2025-05-12,2025-05-12T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkek
Z698xZ2qZa1bo,La Femme - Rock Machine Tour,event,https://www.ticketmaster.es/event/la-femme-rock-machine-tour-tickets/42513?language=en-us,en-us,2025-05-20,2025-05-20T18:30:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkeF
Z698xZ2qZa1bK,La Femme - Rock Machine Tour,event,https://www.ticketmaster.es/event/la-femme-rock-machine-tour-tickets/42515?language=en-us,en-us,2025-05-21,2025-05-21T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZAde
Z698xZ2qZ1kCvAMfF,Boris Brejcha - Reflections Tour 2025,event,https://www.ticketmaster.es/event/boris-brejcha-reflections-tour-2025-tickets/381177508?language=en-us,en-us,2025-05-24,2025-05-24T21:59:00Z,Europe/Madrid,offsale,False,Z198xZ2qZdk1
Z698xZ2qZ1ku-1_Gd,Boris Brejcha - Reflections Tour 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/boris-brejcha-reflections-tour-2025-%7C-paquetes-vip-tickets/361299303?language=en-us,en-us,2025-05-24,2025-05-24T21:59:00Z,Europe/Madrid,offsale,False,Z198xZ2qZdk1
Z698xZ2qZ1kOUoZQ9,CA7RIEL & PACO AMOROSO - BAÑO MARIA TOUR 2025,event,https://www.ticketmaster.es/event/ca7riel--paco-amoroso-bano-maria-tour-2025-tickets/836440697?language=en-us,en-us,2025-05-27,2025-05-27T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZ1e1
Z698xZ2qZ1kQb8UbS,CA7RIEL & PACO AMOROSO - BAÑO MARIA TOUR 2025,event,https://www.ticketmaster.es/event/ca7riel--paco-amoroso-bano-maria-tour-2025-tickets/698436633?language=en-us,en-us,2025-05-28,2025-05-28T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkek
Z698xZ2qZa16S,Ed Sheeran +-=÷x EUROPEAN TOUR 2025,event,https://www.ticketmaster.es/event/ed-sheeran--x-european-tour-2025-tickets/41459?language=en-us,en-us,2025-05-30,2025-05-30T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZ6Fe1
Z698xZ2qZa16s,Ed Sheeran +-=÷x EUROPEAN TOUR 2025,event,https://www.ticketmaster.es/event/ed-sheeran--x-european-tour-2025-tickets/41457?language=en-us,en-us,2025-05-31,2025-05-31T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZ6Fe1
Z698xZ2qZ16vQAr73v,Erreway - Juntos Otra Vez Tour 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/erreway-juntos-otra-vez-tour-2025-%7C-paquetes-vip-tickets/1685784481?language=en-us,en-us,2025-06-06,2025-06-06T19:00:00Z,Europe/Madrid,offsale,False,Z198xZ2qZkek
Z698xZ2qZ1ApP0jk,Erreway - Juntos Otra Vez Tour 2025,event,https://www.ticketmaster.es/event/erreway-juntos-otra-vez-tour-2025-tickets/16964706?language=en-us,en-us,2025-06-06,2025-06-06T19:00:00Z,Europe/Madrid,offsale,False,Z198xZ2qZkek
Z698xZ2qZ16v8I84FK,Erreway - Juntos Otra Vez Tour 2025,event,https://www.ticketmaster.es/event/erreway-juntos-otra-vez-tour-2025-tickets/1428415213?language=en-us,en-us,2025-06-07,2025-06-07T19:00:00Z,Europe/Madrid,offsale,False,Z598xZ2qZe6d7
Z698xZ2qZ1k4yfKqI,Erreway - Juntos Otra Vez Tour 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/erreway-juntos-otra-vez-tour-2025-%7C-paquetes-vip-tickets/579513768?language=en-us,en-us,2025-06-07,2025-06-07T19:00:00Z,Europe/Madrid,offsale,False,Z598xZ2qZe6d7
Z698xZ2qZaaHM,BILLIE EILISH: HIT ME HARD AND SOFT: THE TOUR,event,https://www.ticketmaster.es/event/billie-eilish-hit-me-hard-and-soft-the-tour-tickets/40759?language=en-us,en-us,2025-06-14,2025-06-14T18:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6d7
Z698xZ2qZaaW6,BILLIE EILISH: HIT ME HARD AND SOFT: THE TOUR,event,https://www.ticketmaster.es/event/billie-eilish-hit-me-hard-and-soft-the-tour-tickets/40775?language=en-us,en-us,2025-06-15,2025-06-15T18:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6d7
Z698xZ2qZ16vCZZYQ4,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/1380030695?language=en-us,en-us,2025-06-20,2025-06-20T18:30:00Z,Europe/Madrid,onsale,False,Z198xZ2qZdA1
Z698xZ2qZ16vaU-JZg,Morgan Jay - The Goofy Guy Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-%7C-paquetes-vip-tickets/1276866035?language=en-us,en-us,2025-06-20,2025-06-20T18:30:00Z,Europe/Madrid,onsale,False,Z198xZ2qZdA1
Z698xZ2qZ1k4UOaqS,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/576809773?language=en-us,en-us,2025-06-23,2025-06-23T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZdA1
Z698xZ2qZ1kOK8Jxd,Morgan Jay - The Goofy Guy Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-%7C-paquetes-vip-tickets/813426883?language=en-us,en-us,2025-06-23,2025-06-23T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZdA1
Z698xZ2qZa1qA,ADO World Tour 2025: Hibana in Barcelona,event,https://www.ticketmaster.es/event/ado-world-tour-2025-hibana-in-barcelona-tickets/42821?language=en-us,en-us,2025-06-29,2025-06-29T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6d7
Z698xZ2qZa19a,Maya Hawke - The Chaos Angel Tour,event,https://www.ticketmaster.es/event/maya-hawke-the-chaos-angel-tour-tickets/42441?language=en-us,en-us,2025-07-08,2025-07-08T18:30:00Z,Europe/Madrid,onsale,False,Z198xZ2qZd6k
Z698xZ2qZ1k_JA6ap,Weezer,event,https://www.ticketmaster.es/event/weezer-tickets/666147256?language=en-us,en-us,2025-07-09,2025-07-09T18:30:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkeF
Z698xZ2qZa142,Alanis Morissette - 2025 World Tour,event,https://www.ticketmaster.es/event/alanis-morissette-2025-world-tour-tickets/42319?language=en-us,en-us,2025-07-09,2025-07-09T19:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZ16vZv4000,Stray Kids World Tour <dominATE MADRID> | VIP Packages,event,https://www.ticketmaster.es/event/stray-kids-world-tour-dominate-madrid-%7C-vip-packages-tickets/1001564924?language=en-us,en-us,2025-07-22,2025-07-22T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZ6Fe1
Z698xZ2qZ1k8eaFF7,Stray Kids World Tour <dominATE MADRID>,event,https://www.ticketmaster.es/event/stray-kids-world-tour-dominate-madrid-tickets/402248204?language=en-us,en-us,2025-07-22,2025-07-22T18:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZ6Fe1
Z698xZ2qZa1Qu,Lionel Richie - Say Hello To The Hits,event,https://www.ticketmaster.es/event/lionel-richie-say-hello-to-the-hits-tickets/42637?language=en-us,en-us,2025-07-31,2025-07-31T19:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa1hu,Lionel Richie - Say Hello To The Hits | Paquetes VIP,event,https://www.ticketmaster.es/event/lionel-richie-say-hello-to-the-hits-%7C-paquetes-vip-tickets/42701?language=en-us,en-us,2025-07-31,2025-07-31T19:30:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZa1Qd,Lionel Richie - Say Hello To The Hits,event,https://www.ticketmaster.es/event/lionel-richie-say-hello-to-the-hits-tickets/42627?language=en-us,en-us,2025-08-02,2025-08-02T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkek
Z698xZ2qZa1h5,Lionel Richie - Say Hello To The Hits | Paquetes VIP,event,https://www.ticketmaster.es/event/lionel-richie-say-hello-to-the-hits-%7C-paquetes-vip-tickets/42699?language=en-us,en-us,2025-08-02,2025-08-02T19:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkek
Z698xZ2qZ16vOv0-As,Duki - Ameri World Tour,event,https://www.ticketmaster.es/event/duki-ameri-world-tour-tickets/1801921171?language=en-us,en-us,2025-10-10,2025-10-10T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZ6Fde
Z698xZ2qZ1kq71Za_,Duki - Ameri World Tour,event,https://www.ticketmaster.es/event/duki-ameri-world-tour-tickets/744280259?language=en-us,en-us,2025-10-12,2025-10-12T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6kF
Z698xZ2qZ16veKboOY,Duki - Ameri World Tour,event,https://www.ticketmaster.es/event/duki-ameri-world-tour-tickets/1093611830?language=en-us,en-us,2025-10-24,2025-10-24T19:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6d7
Z698xZ2qZ16voV7dZ-,Duki - Ameri World Tour,event,https://www.ticketmaster.es/event/duki-ameri-world-tour-tickets/1474103021?language=en-us,en-us,2025-10-28,2025-10-28T20:00:00Z,Europe/Madrid,onsale,False,Z198xZ2qZkek
Z698xZ2qZ1kGbu37e,Duki - Ameri World Tour,event,https://www.ticketmaster.es/event/duki-ameri-world-tour-tickets/318352102?language=en-us,en-us,2025-10-29,2024-11-08T18:27:00Z,Europe/Madrid,offsale,False,Z198xZ2qZkek
Z698xZ2qZ16vOg_prK,Jamiroquai - The Heels Of Steel Tour | VIP Packages,event,https://www.ticketmaster.es/event/jamiroquai-the-heels-of-steel-tour-%7C-vip-packages-tickets/1835656793?language=en-us,en-us,2025-11-06,2025-11-06T20:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6d7
Z698xZ2qZ16vaY1d08,Jamiroquai - The Heels Of Steel Tour,event,https://www.ticketmaster.es/event/jamiroquai-the-heels-of-steel-tour-tickets/1270283910?language=en-us,en-us,2025-11-06,2025-11-06T20:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6d7
Z698xZ2qZ16vO4Q4fF,OneRepublic - Escape to Europe 2025,event,https://www.ticketmaster.es/event/onerepublic-escape-to-europe-2025-tickets/1815695508?language=en-us,en-us,2025-11-14,2025-11-14T20:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe7v1
Z698xZ2qZ1kfpaV80,OneRepublic - Escape to Europe 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/onerepublic-escape-to-europe-2025-%7C-paquetes-vip-tickets/516274424?language=en-us,en-us,2025-11-14,2025-11-14T20:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe7v1
Z198xZ2qZkA7,FLEX PRUEBAS IMPRESION ENTRADAS.,event,https://www.ticketmaster.es/event/flex-pruebas-impresion-entradas-tickets/543?language=en-us,en-us,2025-12-31,2025-12-31T22:00:00Z,Europe/Madrid,onsale,False,Z598xZ2qZe6d7
